trajectory,time,lon,lat
87525,2018-10-05,-44.395794,-2.4076827
87526,2018-10-05,-44.40882,-2.4066563
87527,2018-10-05,-44.406914,-2.4075506
87528,2018-10-05,-44.409023,-2.406742
87529,2018-10-05,-44.429104,-2.406671
87530,2018-10-05,-44.409225,-2.406828
87531,2018-10-05,-44.40495,-2.4123285
87532,2018-10-05,-44.409325,-2.4068708
87533,2018-10-05,-44.405136,-2.41232
87534,2018-10-05,-44.409527,-2.4069567
87535,2018-10-05,-44.40963,-2.4069996
87536,2018-10-05,-44.405354,-2.399338
87537,2018-10-05,-44.403973,-2.4030337
87538,2018-10-05,-44.40993,-2.4071283
87539,2018-10-05,-44.41848,-2.4098763
87540,2018-10-05,-44.399296,-2.407812
87541,2018-10-05,-44.410133,-2.4072142
87542,2018-10-05,-44.410236,-2.4072568
87543,2018-10-05,-44.410336,-2.4072998
87544,2018-10-05,-44.394466,-2.4101996
87545,2018-10-05,-44.390568,-2.4074607
87546,2018-10-05,-44.41064,-2.4074285
87547,2018-10-12,-44.41464,-2.4073765
87548,2018-10-05,-44.41074,-2.4074714
87549,2018-10-12,-44.43081,-2.4074476
87550,2018-10-12,-44.425983,-2.4163535
87551,2018-10-12,-44.411095,-2.4059029
87552,2018-10-12,-44.411144,-2.407643
87553,2018-10-12,-44.391277,-2.4077415
87554,2018-10-12,-44.411346,-2.407729
87555,2018-10-12,-44.411446,-2.4077718
87556,2018-10-12,-44.41801,-2.4107225
87557,2018-10-12,-44.41155,-2.4078147
87558,2018-10-12,-44.411648,-2.4078574
87559,2018-10-12,-44.41996,-2.4115179
87560,2018-10-12,-44.41185,-2.4079432
87561,2018-10-12,-44.411953,-2.4079862
87562,2018-10-12,-44.39209,-2.4080625
87563,2018-10-12,-44.412155,-2.408072
87564,2018-10-12,-44.412254,-2.408115
87565,2018-10-12,-44.412254,-2.408115
87566,2018-10-12,-44.404457,-2.4019544
87567,2018-10-12,-44.414623,-2.4111226
87568,2018-10-12,-44.386383,-2.3944147
87569,2018-10-12,-44.41266,-2.4082866
87570,2018-10-12,-44.39973,-2.4101167
87571,2018-10-12,-44.41286,-2.4083724
87572,2018-10-12,-44.415726,-2.40804
87573,2018-10-12,-44.421608,-2.4090683
87574,2018-10-12,-44.413063,-2.408458
87575,2018-10-12,-44.413162,-2.408501
87576,2018-10-12,-44.413265,-2.4085438
87577,2018-10-12,-44.42124,-2.4093945
87578,2018-10-12,-44.41649,-2.407727
87579,2018-10-12,-44.392868,-2.4085574
87580,2018-10-12,-44.41223,-2.4085302
87581,2018-10-12,-44.412685,-2.408562
87582,2018-10-12,-44.409966,-2.4081
